Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode,date,Month,Year,DayOfWeek,IsWeekend,month_num,year,quarter,hour,day_of_week,is_weekend,amt_log,month_str
1147091,2020-04-23 00:11:50,571365235126,"fraud_Swaniawski, Bahringer and Ledner",Grocery_Net,47.15,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,2b6bb436e778997d73e805aed602ef01,1366675910.0,45.406081,-85.46028199999999,0.0,46825.85207232303,2020-04-23 00:11:50,2020-04,2020.0,Thursday,False,4,2020,2,0,3,0,3.8743211382441345,Apr 2020
1147547,2020-04-23 08:24:31,571365235126,fraud_Bins-Rice,Gas_Transport,32.76,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,d0eb38b9af96e93a344340b2eec5cde8,1366705471.0,44.241957,-86.860447,0.0,46825.85207232303,2020-04-23 08:24:31,2020-04,2020.0,Thursday,False,4,2020,2,8,3,0,3.5192766697277564,Apr 2020
1148223,2020-04-23 17:51:00,571365235126,fraud_Bashirian Group,Shopping_Net,6.34,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,260d66b6664f532c9c82ee419ab110a8,1366739460.0,45.550526,-85.898732,0.0,46825.85207232303,2020-04-23 17:51:00,2020-04,2020.0,Thursday,False,4,2020,2,17,3,0,1.9933388426264242,Apr 2020
1148545,2020-04-23 21:31:14,571365235126,"fraud_Runolfsdottir, Mueller and Hand",Entertainment,10.91,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,1c125915fe34fe8bdb8080edef16e090,1366752674.0,44.968848,-86.70354,0.0,46825.85207232303,2020-04-23 21:31:14,2020-04,2020.0,Thursday,False,4,2020,2,21,3,0,2.477378383367209,Apr 2020
1149141,2020-04-24 06:59:41,571365235126,fraud_Emard Inc,Gas_Transport,50.19,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,5fdb66ff029eb10b936525a63bec364c,1366786781.0,44.140263,-85.32366400000001,0.0,49688.0,2020-04-24 06:59:41,2020-04,2020.0,Friday,False,4,2020,2,6,4,0,3.935544200469492,Apr 2020
1150491,2020-04-24 23:06:58,571365235126,fraud_Mosciski Group,Travel,2.46,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,fdab3bdd673b286c76fad84198e431ca,1366844818.0,43.783936,-86.01794699999999,0.0,49459.0,2020-04-24 23:06:58,2020-04,2020.0,Friday,False,4,2020,2,23,4,0,1.2412685890696329,Apr 2020
1150716,2020-04-25 02:18:21,571365235126,fraud_Torp-Labadie,Gas_Transport,59.35,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,9edaf46b58d7c40cb711a8bf50e25ade,1366856301.0,44.070953,-85.556388,0.0,49688.0,2020-04-25 02:18:21,2020-04,2020.0,Saturday,True,4,2020,2,2,5,1,4.10016094754354,Apr 2020
1150733,2020-04-25 02:39:47,571365235126,fraud_Harber Inc,Gas_Transport,56.89,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,d91ada53b2a4d61273c09cf6a3bcc687,1366857587.0,44.266614,-85.64694300000001,0.0,49618.0,2020-04-25 02:39:47,2020-04,2020.0,Saturday,True,4,2020,2,2,5,1,4.058544658090914,Apr 2020
1151217,2020-04-25 10:07:51,571365235126,fraud_Bins-Rice,Gas_Transport,58.81,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,724b5f5b4ea29e0d3f2530295db13a85,1366884471.0,43.708439,-85.737375,0.0,49309.0,2020-04-25 10:07:51,2020-04,2020.0,Saturday,True,4,2020,2,10,5,1,4.091172871056465,Apr 2020
1151314,2020-04-25 12:03:00,571365235126,"fraud_Prosacco, Kreiger and Kovacek",Home,17.31,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,1405f6940303b0bd4b74437bc4db02c8,1366891380.0,45.22063,-85.526276,0.0,49670.0,2020-04-25 12:03:00,2020-04,2020.0,Saturday,True,4,2020,2,12,5,1,2.907447358686419,Apr 2020
1152006,2020-04-25 19:29:38,571365235126,fraud_Labadie LLC,Personal_Care,77.98,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,de236e2c379e7e8fb17fdb8988e5bffb,1366918178.0,44.396602,-85.26191800000001,0.0,49651.0,2020-04-25 19:29:38,2020-04,2020.0,Saturday,True,4,2020,2,19,5,1,4.369194655858504,Apr 2020
1152889,2020-04-26 05:41:47,571365235126,"fraud_Stroman, Hudson and Erdman",Gas_Transport,45.2,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,cef508e5e915c821c9b423c946b10dca,1366954907.0,44.460285,-86.93186800000001,0.0,46825.85207232303,2020-04-26 05:41:47,2020-04,2020.0,Sunday,True,4,2020,2,5,6,1,3.832979798087693,Apr 2020
1153061,2020-04-26 07:46:01,571365235126,fraud_Kling Inc,Gas_Transport,72.88,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,e89b9c5e48f8325adac6c7c5cb0d0834,1366962361.0,44.996146,-86.917151,0.0,46825.85207232303,2020-04-26 07:46:01,2020-04,2020.0,Sunday,True,4,2020,2,7,6,1,4.302442155331039,Apr 2020
1153314,2020-04-26 10:36:53,571365235126,fraud_Koss and Sons,Gas_Transport,41.92,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,2adec1dd317e4691642e6ec42c54b128,1366972613.0,44.015998,-86.932045,0.0,46825.85207232303,2020-04-26 10:36:53,2020-04,2020.0,Sunday,True,4,2020,2,10,6,1,3.759337917762498,Apr 2020
1154356,2020-04-26 18:38:40,571365235126,fraud_Beier LLC,Entertainment,63.24,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,f9df7c27495d2281648f7f00955e2eb5,1367001520.0,45.149209,-86.782969,0.0,46825.85207232303,2020-04-26 18:38:40,2020-04,2020.0,Sunday,True,4,2020,2,18,6,1,4.162626069638506,Apr 2020
1155051,2020-04-26 23:49:07,571365235126,fraud_Abernathy and Sons,Food_Dining,17.05,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,ef50d1eff0b04dc2cfcea452997ee0c4,1367020147.0,44.572649,-86.094004,0.0,49616.0,2020-04-26 23:49:07,2020-04,2020.0,Sunday,True,4,2020,2,23,6,1,2.89314568477889,Apr 2020
1155139,2020-04-27 00:43:27,571365235126,fraud_Torp-Labadie,Gas_Transport,50.59,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,59ff28717e8a4a922928197ab023c884,1367023407.0,43.623353,-85.858485,0.0,49349.0,2020-04-27 00:43:27,2020-04,2020.0,Monday,False,4,2020,2,0,0,0,3.9433278552565585,Apr 2020
1155743,2020-04-27 06:53:46,571365235126,fraud_Trantow PLC,Grocery_Net,69.48,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,dfc12a0329d241a6876b856239d20a89,1367045626.0,43.911074,-87.097687,0.0,46825.85207232303,2020-04-27 06:53:46,2020-04,2020.0,Monday,False,4,2020,2,6,0,0,4.255328981627924,Apr 2020
1156581,2020-04-27 13:43:48,571365235126,"fraud_Fadel, Mertz and Rippin",Entertainment,15.03,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,0eba8d88f62f74948146e4440967e27e,1367070228.0,44.011087,-85.840337,0.0,49304.0,2020-04-27 13:43:48,2020-04,2020.0,Monday,False,4,2020,2,13,0,0,2.7744619666214616,Apr 2020
1156788,2020-04-27 14:59:19,571365235126,fraud_Auer-West,Shopping_Net,3.04,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,808ded71e98c04202a008d27d867c2e8,1367074759.0,44.803791,-86.65254399999999,0.0,46825.85207232303,2020-04-27 14:59:19,2020-04,2020.0,Monday,False,4,2020,2,14,0,0,1.3962446919730587,Apr 2020
1157725,2020-04-27 20:54:29,571365235126,fraud_Smith-Stokes,Misc_Pos,8.39,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,1b8f3d8c5c8fe8b146ad5ae01a36ba8e,1367096069.0,44.300658,-86.385896,0.0,49660.0,2020-04-27 20:54:29,2020-04,2020.0,Monday,False,4,2020,2,20,0,0,2.2396452932201716,Apr 2020
1157798,2020-04-27 21:23:36,571365235126,fraud_Morissette LLC,Entertainment,68.35,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,d552a2af0cef9b5690a7d3a2ad14c161,1367097816.0,43.753455,-86.202136,0.0,49459.0,2020-04-27 21:23:36,2020-04,2020.0,Monday,False,4,2020,2,21,0,0,4.239166146760841,Apr 2020
1158585,2020-04-28 03:35:58,571365235126,fraud_Erdman-Kertzmann,Gas_Transport,57.1,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,2bcff019ab328cd8155313676752d153,1367120158.0,44.048847,-85.485197,0.0,49688.0,2020-04-28 03:35:58,2020-04,2020.0,Tuesday,False,4,2020,2,3,1,0,4.062165663857866,Apr 2020
1159192,2020-04-28 09:51:38,571365235126,fraud_Durgan-Auer,Misc_Net,130.12,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,52258448fc50dd1834c6ecaa8abe46f9,1367142698.0,44.955041,-85.86549000000001,0.0,49653.0,2020-04-28 09:51:38,2020-04,2020.0,Tuesday,False,4,2020,2,9,1,0,4.876112934435574,Apr 2020
1159725,2020-04-28 13:52:05,571365235126,fraud_Kassulke PLC,Shopping_Net,5.98,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,1c83cbcd70f33a13d606dfbc508a9e09,1367157125.0,43.651443,-85.857522,0.0,49309.0,2020-04-28 13:52:05,2020-04,2020.0,Tuesday,False,4,2020,2,13,1,0,1.9430489167742813,Apr 2020
1160219,2020-04-28 16:54:13,571365235126,fraud_Streich Ltd,Home,133.08,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,70ed5cf2d5d0c759460b59c6ba944441,1367168053.0,44.942442,-85.714109,0.0,49653.0,2020-04-28 16:54:13,2020-04,2020.0,Tuesday,False,4,2020,2,16,1,0,4.898436636733773,Apr 2020
1160260,2020-04-28 17:06:46,571365235126,fraud_Ernser-Feest,Home,45.69,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,288472191fe3755bb32b12e55cfebae1,1367168806.0,45.167789,-86.661815,0.0,46825.85207232303,2020-04-28 17:06:46,2020-04,2020.0,Tuesday,False,4,2020,2,17,1,0,3.8435300089828455,Apr 2020
1160535,2020-04-28 18:51:39,571365235126,"fraud_Schaefer, Fay and Hilll",Entertainment,54.86,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,c1584aee7f7b312b3db642a6ecec43a9,1367175099.0,43.913422,-86.28599799999999,0.0,49454.0,2020-04-28 18:51:39,2020-04,2020.0,Tuesday,False,4,2020,2,18,1,0,4.022848560517031,Apr 2020
1160953,2020-04-28 21:36:21,571365235126,"fraud_Nicolas, Hills and McGlynn",Entertainment,54.17,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,de1fa8de257e35b3b405ead97f0dc91f,1367184981.0,43.873014000000005,-86.230719,0.0,49405.0,2020-04-28 21:36:21,2020-04,2020.0,Tuesday,False,4,2020,2,21,1,0,4.01041932728434,Apr 2020
1161728,2020-04-29 08:26:39,571365235126,"fraud_Christiansen, Goyette and Schamberger",Gas_Transport,78.7,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,6d92267b6baf60a6c8357ffdf0d8d3af,1367223999.0,44.613812,-86.477429,0.0,46825.85207232303,2020-04-29 08:26:39,2020-04,2020.0,Wednesday,False,4,2020,2,8,2,0,4.378269585796169,Apr 2020
1162057,2020-04-29 14:11:44,571365235126,"fraud_Kling, Howe and Schneider",Home,4.68,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,21a93c33a372ac5e36d2b0d56c24bafc,1367244704.0,44.070284,-85.99359100000001,0.0,49644.0,2020-04-29 14:11:44,2020-04,2020.0,Wednesday,False,4,2020,2,14,2,0,1.7369512327330598,Apr 2020
1162447,2020-04-29 19:06:40,571365235126,fraud_Pacocha-Weissnat,Kids_Pets,4.53,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,2f8bf4cca2f875f4c2b154519d97bb3f,1367262400.0,43.778152,-86.589974,0.0,46825.85207232303,2020-04-29 19:06:40,2020-04,2020.0,Wednesday,False,4,2020,2,19,2,0,1.7101878155342434,Apr 2020
1162732,2020-04-29 22:30:15,571365235126,fraud_Schulist Ltd,Food_Dining,30.15,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,a017f758d4db92732ed0db394f6a47d8,1367274615.0,44.308718,-87.105088,0.0,46825.85207232303,2020-04-29 22:30:15,2020-04,2020.0,Wednesday,False,4,2020,2,22,2,0,3.4388142452334622,Apr 2020
1162759,2020-04-29 22:50:40,571365235126,"fraud_Baumbach, Hodkiewicz and Walsh",Shopping_Pos,7.75,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,a8b70cb62f874d836e5531006c1dec7a,1367275840.0,44.841484,-85.790299,0.0,49621.0,2020-04-29 22:50:40,2020-04,2020.0,Wednesday,False,4,2020,2,22,2,0,2.169053700369523,Apr 2020
1162855,2020-04-29 23:57:47,571365235126,fraud_Gulgowski LLC,Home,18.29,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,bdb768a5558245e234a11884f0f5863f,1367279867.0,44.385093,-86.732463,0.0,46825.85207232303,2020-04-29 23:57:47,2020-04,2020.0,Wednesday,False,4,2020,2,23,2,0,2.9595868269176377,Apr 2020
1163264,2020-04-30 06:53:15,571365235126,"fraud_Connelly, Reichert and Fritsch",Gas_Transport,32.16,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,d360c003fd3c3fe407e586f7d77dfdc6,1367304795.0,45.502497,-86.92976,0.0,54246.0,2020-04-30 06:53:15,2020-04,2020.0,Thursday,False,4,2020,2,6,3,0,3.501344330267094,Apr 2020
1163622,2020-04-30 13:00:09,571365235126,"fraud_Schmeler, Bashirian and Price",Shopping_Net,86.5,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,5a3aeb9f77e141520d03dfdae4b34aab,1367326809.0,43.942977,-85.6685,0.0,49623.0,2020-04-30 13:00:09,2020-04,2020.0,Thursday,False,4,2020,2,13,3,0,4.471638793363569,Apr 2020
1163716,2020-04-30 14:05:34,571365235126,fraud_Abbott-Steuber,Personal_Care,16.54,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,de08ba4ed1c6b01be1671cbb4b4d1e41,1367330734.0,45.401807,-86.137869,0.0,46825.85207232303,2020-04-30 14:05:34,2020-04,2020.0,Thursday,False,4,2020,2,14,3,0,2.864483986944037,Apr 2020
1163796,2020-04-30 15:00:48,571365235126,fraud_Schmidt-Larkin,Home,21.53,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,985fe5409d76efaf62285cc95ef7b007,1367334048.0,43.794919,-85.646893,0.0,49338.0,2020-04-30 15:00:48,2020-04,2020.0,Thursday,False,4,2020,2,15,3,0,3.114847754444153,Apr 2020
1164189,2020-04-30 19:17:09,571365235126,fraud_Flatley Group,Misc_Pos,3.56,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,2b5e9cf31c920ca5e9b10670ccab2170,1367349429.0,44.426358,-85.332053,0.0,49663.0,2020-04-30 19:17:09,2020-04,2020.0,Thursday,False,4,2020,2,19,3,0,1.5173226235262949,Apr 2020
1164233,2020-04-30 19:52:03,571365235126,fraud_Pouros-Conroy,Shopping_Pos,2.91,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,6602149c6d5714efab0793285f25ca7a,1367351523.0,44.698782,-85.869843,0.0,49650.0,2020-04-30 19:52:03,2020-04,2020.0,Thursday,False,4,2020,2,19,3,0,1.3635373739972745,Apr 2020
1164598,2020-05-01 00:10:50,571365235126,"fraud_Schumm, Bauch and Ondricka",Grocery_Pos,107.39,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,9c618949095e5f7537aafde3bd95c021,1367367050.0,44.024292,-85.622485,0.0,49656.0,2020-05-01 00:10:50,2020-05,2020.0,Friday,False,5,2020,2,0,4,0,4.685735833827659,May 2020
1165066,2020-05-01 07:58:51,571365235126,"fraud_Christiansen, Goyette and Schamberger",Gas_Transport,44.54,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,e865c01529ac19f3ce96393c126e0d7d,1367395131.0,43.889154,-86.94198,0.0,46825.85207232303,2020-05-01 07:58:51,2020-05,2020.0,Friday,False,5,2020,2,7,4,0,3.8185910606355935,May 2020
1166964,2020-05-02 10:30:32,571365235126,fraud_Doyle Ltd,Grocery_Pos,82.34,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,6771d59edde8f4f8af6c1d5919d51a3d,1367490632.0,45.398324,-85.27849599999999,0.0,49720.0,2020-05-02 10:30:32,2020-05,2020.0,Saturday,True,5,2020,2,10,5,1,4.422928625994308,May 2020
1167033,2020-05-02 11:40:09,571365235126,fraud_Conroy-Cruickshank,Gas_Transport,89.0,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,b2b20e2d8efd8498c3d9d0be8e8c4df1,1367494809.0,43.960213,-87.184087,0.0,46825.85207232303,2020-05-02 11:40:09,2020-05,2020.0,Saturday,True,5,2020,2,11,5,1,4.499809670330265,May 2020
1167141,2020-05-02 13:00:03,571365235126,"fraud_Nienow, Barrows and Romaguera",Personal_Care,102.79,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,c14599a473067453c42c40fd0998c38c,1367499603.0,45.534025,-86.147572,0.0,46825.85207232303,2020-05-02 13:00:03,2020-05,2020.0,Saturday,True,5,2020,2,13,5,1,4.642369626977198,May 2020
1167955,2020-05-02 21:30:38,571365235126,fraud_Cartwright PLC,Kids_Pets,50.97,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,7f6cd6a949cf4f9f0e9a7304e46160a3,1367530238.0,43.66592,-85.596109,0.0,49307.0,2020-05-02 21:30:38,2020-05,2020.0,Saturday,True,5,2020,2,21,5,1,3.9506666290203505,May 2020
1167968,2020-05-02 21:41:02,571365235126,"fraud_Willms, Kris and Bergnaum",Shopping_Pos,1.24,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,96375e4b7b8002a9164a07ec6bebce05,1367530862.0,44.716404,-85.56416800000001,0.0,49685.0,2020-05-02 21:41:02,2020-05,2020.0,Saturday,True,5,2020,2,21,5,1,0.8064758658669484,May 2020
1168399,2020-05-03 02:24:10,571365235126,"fraud_Swift, Bradtke and Marquardt",Grocery_Net,37.99,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,e0f73822463aba4b2f3c611503608674,1367547850.0,44.284673,-86.103212,0.0,49619.0,2020-05-03 02:24:10,2020-05,2020.0,Sunday,True,5,2020,2,2,6,1,3.663305202994506,May 2020
1168561,2020-05-03 04:01:48,571365235126,fraud_Stracke-Lemke,Grocery_Pos,134.43,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,8666e356813951e87418d7ee48fc66f0,1367553708.0,45.573033,-85.629961,0.0,49782.0,2020-05-03 04:01:48,2020-05,2020.0,Sunday,True,5,2020,2,4,6,1,4.90845490166728,May 2020
1168693,2020-05-03 05:28:40,571365235126,fraud_Huels-Hahn,Gas_Transport,60.66,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,ce904fea5cd049b4084713cff61cc3f8,1367558920.0,43.775142,-85.716923,0.0,49338.0,2020-05-03 05:28:40,2020-05,2020.0,Sunday,True,5,2020,2,5,6,1,4.121635422458004,May 2020
1171408,2020-05-04 06:00:33,571365235126,fraud_Nader-Heller,Misc_Net,7.44,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,c74deff483cf6ef7f0c7642badf2296d,1367647233.0,44.082597,-85.61990899999999,0.0,49656.0,2020-05-04 06:00:33,2020-05,2020.0,Monday,False,5,2020,2,6,0,0,2.132982308607866,May 2020
1171953,2020-05-04 11:07:17,571365235126,fraud_Cummings LLC,Gas_Transport,53.31,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,ec4e660091912837284d7e0b4de744ec,1367665637.0,43.943245000000005,-86.707818,0.0,46825.85207232303,2020-05-04 11:07:17,2020-05,2020.0,Monday,False,5,2020,2,11,0,0,3.994708372046754,May 2020
1172801,2020-05-04 16:51:35,571365235126,fraud_Brown PLC,Misc_Net,1.59,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,7a90e4468225ac91c65dee145fef9309,1367686295.0,44.424751,-85.725463,0.0,49668.0,2020-05-04 16:51:35,2020-05,2020.0,Monday,False,5,2020,2,16,0,0,0.9516578757114464,May 2020
1173166,2020-05-04 19:08:28,571365235126,fraud_Dietrich-Fadel,Health_Fitness,30.51,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,3bd3a0adf0699764b5da05b25569d413,1367694508.0,44.179883,-86.121579,0.0,49411.0,2020-05-04 19:08:28,2020-05,2020.0,Monday,False,5,2020,2,19,0,0,3.4503049557691834,May 2020
1173216,2020-05-04 19:22:43,571365235126,fraud_Kihn Inc,Shopping_Pos,412.1,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,6925e1f4400aa7322963aa9614989308,1367695363.0,43.942111,-86.073348,0.0,49402.0,2020-05-04 19:22:43,2020-05,2020.0,Monday,False,5,2020,2,19,0,0,6.0236896944027185,May 2020
1173397,2020-05-04 20:29:50,571365235126,"fraud_Berge, Kautzer and Harris",Personal_Care,2.66,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,d6afb35d19a52912b031613d3d79f286,1367699390.0,45.036392,-85.35683900000001,0.0,49622.0,2020-05-04 20:29:50,2020-05,2020.0,Monday,False,5,2020,2,20,0,0,1.297463147413275,May 2020
1173805,2020-05-04 23:05:18,571365235126,"fraud_Nicolas, Hills and McGlynn",Entertainment,127.8,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628.0,44.5995,-86.2141,372.0,"Exhibitions officer, museum/gallery",1995-07-12,7f4e2e306317d19ca42e9b1ca14d2ec6,1367708718.0,43.808182,-85.380509,0.0,49639.0,2020-05-04 23:05:18,2020-05,2020.0,Monday,False,5,2020,2,23,0,0,4.858260813670253,May 2020
